x_m,y_m,w_tr_right_m,w_tr_left_m
11.388605,8.755376,0.2789,0.2512
11.438605,8.756510,0.2789,0.2512
11.488605,8.757609,0.2789,0.2512
11.538605,8.758669,0.2789,0.2512
11.588605,8.759684,0.2789,0.2506
11.638605,8.760648,0.2789,0.2506
11.688605,8.761555,0.2787,0.2506
11.738605,8.762401,0.2777,0.2506
11.788605,8.763178,0.2775,0.2506
11.838605,8.763882,0.2763,0.2506
11.888605,8.764507,0.2751,0.2506
11.938605,8.765048,0.2738,0.2506
11.988605,8.765497,0.2726,0.2491
12.038605,8.766836,0.2720,0.2301
12.088605,8.768190,0.2720,0.2282
12.138605,8.769556,0.2720,0.2264
12.188605,8.770933,0.2720,0.2247
12.238605,8.772317,0.2720,0.2231
12.288605,8.773704,0.2720,0.2216
12.338605,8.775094,0.2720,0.2202
12.388605,8.776481,0.2720,0.2189
12.438605,8.777865,0.2736,0.2177
12.488605,8.779242,0.2754,0.2167
12.538605,8.780608,0.2772,0.2158
12.588605,8.781962,0.2791,0.2149
12.638605,8.783301,0.2811,0.2143
12.688605,8.784621,0.2832,0.2137
12.738605,8.785919,0.2832,0.2137
12.788605,8.787194,0.2832,0.2137
12.838605,8.788442,0.2832,0.2137
12.888605,8.789661,0.2832,0.2137
12.938605,8.790847,0.2832,0.2137
12.988605,8.791997,0.2832,0.2137
13.038605,8.793110,0.2832,0.2137
13.088605,8.794181,0.2831,0.2153
13.138605,8.795209,0.2815,0.2170
13.188605,8.796190,0.2798,0.2188
13.238605,8.797122,0.2635,0.2358
13.288605,8.797131,0.2566,0.2430
13.338605,8.797197,0.2566,0.2430
13.388605,8.797314,0.2566,0.2430
13.438605,8.797475,0.2566,0.2430
13.488605,8.797677,0.2566,0.2430
13.538605,8.797912,0.2566,0.2430
13.588605,8.798176,0.2566,0.2430
13.638605,8.798462,0.2563,0.2433
13.688605,8.798765,0.2563,0.2433
13.738605,8.799079,0.2563,0.2433
13.788605,8.799399,0.2563,0.2433
13.838605,8.799719,0.2563,0.2433
13.888605,8.800033,0.2563,0.2433
13.938605,8.800336,0.2563,0.2433
13.988605,8.800622,0.2566,0.2430
14.038605,8.800886,0.2567,0.2429
14.088605,8.801121,0.2567,0.2429
14.138605,8.801323,0.2567,0.2429
14.188605,8.801484,0.2567,0.2429
14.238605,8.801601,0.2567,0.2429
14.288605,8.801667,0.2567,0.2429
14.338605,8.801676,0.2577,0.2416
14.388605,8.802608,0.2627,0.2353
14.438605,8.803589,0.2627,0.2348
14.488605,8.804617,0.2629,0.2343
14.538605,8.805688,0.2629,0.2339
14.588605,8.806801,0.2632,0.2335
14.638605,8.807951,0.2632,0.2333
14.688605,8.809137,0.2633,0.2330
14.738605,8.810356,0.2636,0.2329
14.788605,8.811604,0.2638,0.2327
14.838605,8.812879,0.2641,0.2327
14.888605,8.814177,0.2641,0.2326
14.938605,8.815497,0.2641,0.2312
14.988605,8.816836,0.2648,0.2292
15.038605,8.818190,0.2653,0.2273
15.088605,8.819556,0.2653,0.2255
15.138605,8.820933,0.2653,0.2238
15.188605,8.822317,0.2653,0.2221
15.238605,8.823704,0.2654,0.2206
15.288605,8.825094,0.2654,0.2193
15.338605,8.826481,0.2654,0.2180
15.388605,8.827865,0.2654,0.2168
15.438605,8.829242,0.2655,0.2168
15.488605,8.830608,0.2655,0.2168
15.538605,8.831962,0.2655,0.2160
15.588605,8.833301,0.2655,0.2158
15.638605,8.834621,0.2655,0.2150
15.688605,8.835919,0.2655,0.2149
15.738605,8.837194,0.2655,0.2142
15.788605,8.838442,0.2655,0.2141
15.838605,8.839661,0.2619,0.2134
15.888605,8.839976,0.2374,0.2062
15.938605,8.839498,0.2078,0.1777
15.988605,8.838332,0.1816,0.1540
16.038605,8.836581,0.1760,0.1519
16.088605,8.835216,0.1724,0.1510
16.138605,8.833351,0.1500,0.1500
16.188605,8.831086,0.1500,0.1500
16.238605,8.829384,0.1500,0.1500
16.288605,8.827355,0.1500,0.1500
16.338605,8.825092,0.1500,0.1500
16.388605,8.822683,0.1500,0.1500
16.439475,8.820214,0.1500,0.1500
16.490234,8.817769,0.1500,0.1500
16.541754,8.815428,0.1500,0.1500
16.593056,8.813269,0.1500,0.1590
16.645017,8.811367,0.1500,0.1727
16.697530,8.809794,0.1500,0.1880
16.749623,8.808618,0.1500,0.2053
16.802176,8.807907,0.1500,0.2248
16.855090,8.807724,0.1500,0.2359
16.907396,8.808129,0.1500,0.2359
16.959982,8.809181,0.1500,0.2359
17.012753,8.810934,0.1500,0.2359
17.065618,8.813441,0.1500,0.2359
17.118488,8.816752,0.1500,0.2359
17.171275,8.820912,0.1500,0.2359
17.223898,8.825965,0.1500,0.2359
17.276276,8.831954,0.1500,0.2295
17.328330,8.838915,0.1500,0.2207
17.379116,8.847868,0.1500,0.2122
17.429544,8.857979,0.1500,0.2072
17.479542,8.869280,0.1500,0.2072
17.529040,8.881801,0.1500,0.2072
17.577971,8.895569,0.1500,0.2072
17.626274,8.910607,0.1500,0.2072
17.673886,8.926937,0.1500,0.2072
17.720750,8.944577,0.1500,0.2072
17.766811,8.963543,0.1500,0.2072
17.812016,8.983847,0.1500,0.2081
17.856316,9.005500,0.1500,0.2136
17.900535,9.028508,0.1500,0.2195
17.943648,9.052875,0.1500,0.2259
17.986485,9.078604,0.1500,0.2259
18.028031,9.105692,0.1500,0.2259
18.069125,9.134135,0.1500,0.2259
18.109630,9.164797,0.1500,0.2259
18.149412,9.196686,0.1500,0.2259
18.188345,9.230662,0.1500,0.2259
18.226306,9.266601,0.1500,0.2264
18.263181,9.304378,0.1500,0.2264
18.298859,9.342999,0.1500,0.2264
18.333236,9.383322,0.1500,0.2264
18.366212,9.425220,0.1500,0.2264
18.397695,9.468565,0.1500,0.2264
18.427597,9.513230,0.1500,0.2264
18.455836,9.559089,0.1500,0.2267
18.482336,9.606013,0.1500,0.2325
18.507026,9.653007,0.1500,0.2398
18.529841,9.700924,0.1500,0.2409
18.550722,9.748765,0.1500,0.2437
18.569616,9.797381,0.1500,0.2485
18.586474,9.846639,0.1500,0.2551
18.601254,9.896407,0.1500,0.2627
18.613919,9.946552,0.1500,0.2650
18.624438,9.996942,0.1500,0.2690
18.632786,10.047443,0.1500,0.2748
18.638942,10.097922,0.1500,0.2823
18.642894,10.148248,0.1500,0.2916
18.644632,10.198288,0.1500,0.3026
18.644154,10.247908,0.1500,0.3031
18.641462,10.296975,0.1500,0.3035
18.636564,10.345358,0.1500,0.3043
18.629476,10.392923,0.1500,0.3055
18.620217,10.439538,0.1500,0.3092
18.608811,10.485070,0.1500,0.3146
18.595291,10.529386,0.1500,0.3217
18.579693,10.572353,0.1500,0.3305
18.562059,10.613839,0.1500,0.3412
18.542437,10.653711,0.1500,0.3536
18.520882,10.691837,0.1500,0.3670
18.497451,10.728082,0.1500,0.3788
18.472211,10.763300,0.1500,0.3903
18.445232,10.797475,0.1500,0.4026
18.416589,10.830594,0.1500,0.4156
18.386366,10.862646,0.1500,0.4318
18.354649,10.892642,0.1500,0.4318
18.321532,10.921443,0.1500,0.4318
18.287114,10.949045,0.1500,0.4318
18.251498,10.974463,0.1500,0.4318
18.214796,10.998565,0.1500,0.4318
18.177123,11.021353,0.1500,0.4318
18.138601,11.042830,0.1500,0.4318
18.098371,11.063004,0.1500,0.4147
18.057435,11.081886,0.1500,0.3977
18.014942,11.099486,0.1500,0.3825
17.971903,11.115822,0.1500,0.3693
17.927475,11.130911,0.1500,0.3566
17.881692,11.144775,0.1500,0.3466
17.835574,11.157437,0.1500,0.3383
17.788291,11.168924,0.1500,0.3309
17.739887,11.179267,0.1500,0.3254
17.691393,11.188497,0.1500,0.3212
17.641992,11.196650,0.1500,0.3212
17.591737,11.203764,0.1500,0.3212
17.540688,11.209880,0.1500,0.3212
17.488905,11.215042,0.1500,0.3193
17.436452,11.219295,0.1500,0.3186
17.383395,11.222691,0.1500,0.3180
17.329802,11.225281,0.1500,0.3173
17.275747,11.227119,0.1500,0.3160
17.222288,11.228265,0.1500,0.3158
17.168636,11.228778,0.1500,0.3150
17.114874,11.228722,0.1500,0.3150
17.061088,11.228164,0.1500,0.3023
17.007368,11.227173,0.1705,0.2964
16.953805,11.225820,0.1712,0.2921
16.900493,11.225052,0.1738,0.2901
16.847530,11.223963,0.1753,0.2901
16.795017,11.222637,0.1794,0.2901
16.743056,11.221160,0.1803,0.2901
16.691754,11.219621,0.1831,0.2901
16.640234,11.218112,0.1846,0.2901
16.589475,11.216728,0.1890,0.2901
16.538605,11.215566,0.1899,0.2891
16.488605,11.214726,0.1945,0.2891
16.438605,11.214312,0.1945,0.2891
16.388605,11.213444,0.1945,0.2891
16.338605,11.213099,0.1945,0.2891
16.288605,11.212400,0.1945,0.2891
16.238605,11.211344,0.1945,0.2891
16.188605,11.209922,0.1945,0.2891
16.138605,11.209116,0.1940,0.2880
16.088605,11.208051,0.1940,0.2868
16.038605,11.206725,0.1940,0.2851
15.988605,11.205134,0.1940,0.2847
15.938605,11.203277,0.1940,0.2844
15.888605,11.201150,0.1940,0.2841
15.838605,11.198751,0.1954,0.2839
15.788605,11.197060,0.1972,0.2838
15.738605,11.195209,0.1972,0.2837
15.688605,11.194181,0.2121,0.2836
15.638605,11.193110,0.2121,0.2836
15.588605,11.191997,0.2123,0.2836
15.538605,11.190847,0.2123,0.2836
15.488605,11.189661,0.2125,0.2836
15.438605,11.188442,0.2126,0.2836
15.388605,11.187194,0.2129,0.2836
15.338605,11.185919,0.2131,0.2836
15.288605,11.184621,0.2131,0.2830
15.238605,11.183301,0.2135,0.2809
15.188605,11.181962,0.2141,0.2789
15.138605,11.180608,0.2149,0.2769
15.088605,11.179242,0.2158,0.2751
15.038605,11.177865,0.2169,0.2734
14.988605,11.176481,0.2180,0.2718
14.938605,11.175094,0.2193,0.2703
14.888605,11.173704,0.2207,0.2689
14.838605,11.172317,0.2222,0.2676
14.788605,11.170933,0.2238,0.2665
14.738605,11.169556,0.2255,0.2654
14.688605,11.168190,0.2274,0.2645
14.638605,11.166836,0.2293,0.2637
14.588605,11.165497,0.2313,0.2631
14.538605,11.164177,0.2334,0.2627
14.488605,11.162879,0.2356,0.2627
14.438605,11.161604,0.2379,0.2627
14.388605,11.160356,0.2402,0.2627
14.338605,11.159137,0.2415,0.2627
14.288605,11.157951,0.2415,0.2627
14.238605,11.156801,0.2415,0.2627
14.188605,11.155688,0.2416,0.2627
14.138605,11.154617,0.2417,0.2633
14.088605,11.153589,0.2418,0.2641
14.038605,11.152608,0.2421,0.2645
13.988605,11.151676,0.2423,0.2645
13.938605,11.150797,0.2427,0.2645
13.888605,11.149972,0.2431,0.2645
13.838605,11.149206,0.2436,0.2645
13.788605,11.148500,0.2442,0.2645
13.738605,11.147858,0.2449,0.2645
13.688605,11.147282,0.2457,0.2645
13.638605,11.146775,0.2465,0.2623
13.588605,11.146341,0.2465,0.2600
13.538605,11.145981,0.2465,0.2574
13.488605,11.145699,0.2465,0.2574
13.438605,11.145497,0.2465,0.2574
13.388605,11.145379,0.2465,0.2574
13.338605,11.145347,0.2465,0.2574
13.288605,11.145403,0.2465,0.2574
13.238605,11.145552,0.2462,0.2574
13.188605,11.145795,0.2462,0.2574
13.138605,11.146136,0.2462,0.2672
13.088605,11.146576,0.2462,0.2707
13.038605,11.147120,0.2462,0.2743
12.988605,11.147770,0.2462,0.2778
12.938605,11.148529,0.2462,0.2814
12.888605,11.149399,0.2462,0.2829
12.838605,11.149399,0.2500,0.3000
12.788605,11.149399,0.2500,0.3000
12.738605,11.149399,0.2500,0.3000
12.688605,11.149399,0.2500,0.3000
12.638605,11.149399,0.2500,0.3000
12.588605,11.149399,0.2500,0.3000
12.538605,11.149399,0.2500,0.3000
12.488605,11.149399,0.2500,0.3000
12.438605,11.149399,0.2385,0.2962
12.388605,11.150269,0.2385,0.2962
12.338605,11.151028,0.2385,0.2962
12.288605,11.151678,0.2385,0.2962
12.238605,11.152222,0.2385,0.2962
12.188605,11.152662,0.2366,0.2962
12.138605,11.153003,0.2350,0.2962
12.088605,11.153246,0.2338,0.2948
12.038605,11.153395,0.2338,0.2948
11.988605,11.153451,0.2338,0.2948
11.938605,11.153419,0.2338,0.2948
11.888605,11.153301,0.2338,0.2948
11.838605,11.153099,0.2338,0.2948
11.788605,11.152817,0.2338,0.2948
11.738605,11.152457,0.2311,0.2948
11.688605,11.152023,0.2286,0.2933
11.638605,11.151516,0.2263,0.2919
11.588605,11.150940,0.2241,0.2906
11.538605,11.150298,0.2222,0.2895
11.488605,11.149592,0.2204,0.2885
11.438605,11.148826,0.2188,0.2876
11.388605,11.148001,0.2174,0.2867
11.338605,11.147122,0.2161,0.2860
11.288605,11.146190,0.2150,0.2854
11.238605,11.145209,0.2141,0.2848
11.188605,11.144181,0.2133,0.2843
11.138605,11.143110,0.2133,0.2839
11.088605,11.141997,0.2133,0.2836
11.038605,11.140847,0.2133,0.2833
10.988605,11.139661,0.2133,0.2831
10.938605,11.138442,0.2133,0.2829
10.888605,11.137194,0.2133,0.2828
10.838605,11.135919,0.2133,0.2827
10.788605,11.134621,0.2138,0.2827
10.738605,11.133301,0.2144,0.2813
10.688605,11.131962,0.2150,0.2793
10.638605,11.130608,0.2158,0.2774
10.588605,11.129242,0.2168,0.2755
10.538605,11.127865,0.2178,0.2738
10.488605,11.126481,0.2190,0.2722
10.438605,11.125094,0.2203,0.2707
10.388605,11.123704,0.2216,0.2693
10.338605,11.122317,0.2231,0.2680
10.288605,11.120933,0.2247,0.2669
10.238605,11.119556,0.2265,0.2658
10.188605,11.118190,0.2283,0.2649
10.138605,11.116836,0.2302,0.2641
10.088605,11.115497,0.2322,0.2635
10.038605,11.114177,0.2329,0.2631
9.988605,11.112879,0.2351,0.2631
9.938605,11.111604,0.2374,0.2631
9.888605,11.110356,0.2398,0.2631
9.838605,11.109137,0.2423,0.2631
9.788605,11.107951,0.2448,0.2631
9.738605,11.106801,0.2474,0.2631
9.688605,11.105688,0.2501,0.2631
9.638605,11.104617,0.2529,0.2637
9.588605,11.103589,0.2557,0.2644
9.538605,11.102608,0.2586,0.2644
9.488605,11.101676,0.2616,0.2644
9.438605,11.100797,0.2646,0.2644
9.388605,11.099972,0.2677,0.2644
9.338605,11.099206,0.2708,0.2644
9.288605,11.098500,0.2740,0.2644
9.238605,11.097858,0.2773,0.2644
9.188605,11.097282,0.2805,0.2642
9.138605,11.096775,0.2839,0.2620
9.088605,11.096341,0.2872,0.2597
9.038605,11.095981,0.2906,0.2597
8.988605,11.095699,0.2906,0.2597
8.938605,11.095497,0.2906,0.2597
8.888605,11.095379,0.2906,0.2597
8.838605,11.095347,0.2906,0.2597
8.788605,11.095403,0.2906,0.2597
8.738605,11.095552,0.2906,0.2597
8.688605,11.095795,0.2921,0.2661
8.638605,11.096136,0.2941,0.2669
8.588605,11.096576,0.2962,0.2705
8.538605,11.097120,0.2962,0.2741
8.488605,11.097770,0.2962,0.2777
8.438605,11.098529,0.2962,0.2813
8.388605,11.099399,0.2962,0.2828
8.338605,11.099399,0.3000,0.3000
8.288605,11.099399,0.3000,0.3000
8.238605,11.099399,0.3000,0.3000
8.188605,11.099399,0.3000,0.3000
8.138605,11.099399,0.3000,0.3000
8.088605,11.099399,0.3000,0.3000
8.038605,11.099399,0.3000,0.3000
7.988605,11.099399,0.3000,0.3000
7.938605,11.099399,0.3000,0.3000
7.888605,11.099399,0.3000,0.3000
7.838605,11.099399,0.3000,0.3000
7.788605,11.099399,0.3000,0.3000
7.738605,11.099399,0.3000,0.3000
7.688605,11.099399,0.3000,0.3000
7.638605,11.099399,0.3000,0.3000
7.588605,11.099399,0.3000,0.3000
7.538605,11.099399,0.3000,0.3000
7.488605,11.099399,0.3000,0.3000
7.438605,11.099399,0.3000,0.3000
7.388605,11.099399,0.3000,0.3000
7.338605,11.099399,0.3000,0.3000
7.288605,11.099399,0.3000,0.3000
7.238605,11.099399,0.2849,0.2961
7.188605,11.100269,0.2829,0.2961
7.138605,11.101028,0.2814,0.2961
7.088605,11.101678,0.2778,0.2961
7.038605,11.102222,0.2743,0.2961
6.988605,11.102662,0.2707,0.2961
6.938605,11.103003,0.2671,0.2961
6.888605,11.103246,0.2604,0.2961
6.838605,11.103395,0.2604,0.2999
6.788605,11.103451,0.2604,0.2999
6.738605,11.103419,0.2604,0.2999
6.688605,11.103301,0.2604,0.2999
6.638605,11.103099,0.2604,0.2999
6.588605,11.102817,0.2604,0.2999
6.538605,11.102457,0.2604,0.2999
6.488605,11.102023,0.2628,0.2999
6.438605,11.101516,0.2651,0.2996
6.388605,11.100940,0.2651,0.2993
6.338605,11.100298,0.2651,0.2993
6.288605,11.099592,0.2651,0.2993
6.238605,11.098826,0.2651,0.2992
6.188605,11.098001,0.2651,0.2991
6.138605,11.097122,0.2651,0.2991
6.088605,11.096190,0.2651,0.2990
6.038605,11.095209,0.2642,0.2990
5.988605,11.094181,0.2634,0.2989
5.938605,11.093110,0.2628,0.2989
5.888605,11.091997,0.2628,0.2981
5.838605,11.090847,0.2628,0.2956
5.788605,11.089661,0.2628,0.2930
5.738605,11.088442,0.2628,0.2930
5.688605,11.087194,0.2628,0.2918
5.638605,11.085919,0.2628,0.2912
5.588605,11.084621,0.2628,0.2912
5.538605,11.083301,0.2631,0.2912
5.488605,11.081962,0.2638,0.2912
5.438605,11.080608,0.2646,0.2912
5.388605,11.079242,0.2762,0.2912
5.338605,11.078735,0.2773,0.2908
5.288605,11.078110,0.2776,0.2898
5.238605,11.077372,0.2780,0.2912
5.188605,11.076527,0.2782,0.2913
5.138605,11.075580,0.2782,0.2933
5.088605,11.074537,0.2783,0.2937
5.038605,11.073404,0.2783,0.2937
4.988605,11.073056,0.2783,0.2937
4.938605,11.072517,0.2783,0.2944
4.888605,11.071796,0.2783,0.2952
4.838605,11.070902,0.2783,0.2952
4.788605,11.069842,0.2783,0.2952
4.738605,11.068626,0.2782,0.2952
4.688605,11.068131,0.2780,0.2952
4.638605,11.067385,0.2780,0.2952
4.588605,11.066399,0.2780,0.2952
4.538605,11.065185,0.2773,0.2952
4.488605,11.063753,0.2766,0.2952
4.438605,11.062114,0.2760,0.2944
4.388605,11.061151,0.2752,0.2939
4.338605,11.059893,0.2745,0.2934
4.288605,11.058354,0.2722,0.2934
4.238605,11.056548,0.2688,0.2911
4.188605,11.054489,0.2658,0.2897
4.138605,11.052191,0.2645,0.2891
4.088605,11.049669,0.2637,0.2886
4.038605,11.047807,0.2605,0.2885
3.988605,11.045637,0.2602,0.2876
3.938605,11.043176,0.2602,0.2876
3.888605,11.040441,0.2602,0.2875
3.838605,11.037449,0.2602,0.2873
3.788605,11.035087,0.2603,0.2871
3.738605,11.032390,0.2605,0.2871
3.688605,11.029379,0.2605,0.2871
3.638605,11.026942,0.2605,0.2871
3.588605,11.024119,0.2605,0.2867
3.538605,11.021801,0.2607,0.2866
3.488605,11.019031,0.2608,0.2866
3.438605,11.016702,0.2608,0.2866
3.388605,11.014730,0.2608,0.2866
3.337735,11.013030,0.2608,0.2866
3.286106,11.011523,0.2608,0.2866
3.233828,11.010130,0.2608,0.2866
3.181005,11.008777,0.2608,0.2867
3.127742,11.006408,0.2608,0.2892
3.074138,11.003819,0.2551,0.2924
3.020290,11.000944,0.2447,0.2968
2.966295,10.997713,0.2316,0.3025
2.912242,10.994066,0.2157,0.3097
2.858222,10.989940,0.1997,0.3191
2.805190,10.985277,0.1817,0.3301
2.752248,10.980023,0.1634,0.3422
2.699480,10.974125,0.1500,0.3561
2.646966,10.967535,0.1500,0.3719
2.594783,10.960205,0.1500,0.3897
2.543006,10.952091,0.1500,0.4096
2.491708,10.943153,0.1500,0.4310
2.440958,10.933352,0.1500,0.4546
2.390821,10.922653,0.1500,0.4807
2.341363,10.911025,0.1500,0.5092
2.292642,10.898436,0.1500,0.5402
2.244717,10.884860,0.1500,0.5739
2.197644,10.870274,0.1500,0.6102
2.151474,10.854656,0.1500,0.6493
2.106258,10.837987,0.1500,0.6833
2.062040,10.820253,0.1500,0.6929
2.018866,10.801440,0.1500,0.6988
1.976776,10.781538,0.1500,0.7053
1.935809,10.760541,0.1500,0.7128
1.895999,10.738444,0.1500,0.7207
1.857379,10.715246,0.1500,0.7259
1.819109,10.690948,0.1500,0.7311
1.782197,10.665555,0.1500,0.7378
1.746665,10.639073,0.1500,0.7453
1.712530,10.611513,0.1500,0.7535
1.679808,10.582887,0.1500,0.7624
1.648512,10.553210,0.1500,0.7720
1.618653,10.522502,0.1500,0.7752
1.590236,10.490783,0.1500,0.7757
1.563266,10.458076,0.1500,0.7766
1.537745,10.424410,0.1500,0.7781
1.513671,10.388830,0.1500,0.7796
1.491039,10.352234,0.1500,0.7813
1.469844,10.314655,0.1500,0.7829
1.449205,10.276130,0.1500,0.7856
1.430090,10.236695,0.1500,0.7893
1.412482,10.196392,0.1500,0.7914
1.396359,10.155264,0.1500,0.7914
1.381697,10.112375,0.1500,0.7914
1.368470,10.068639,0.1500,0.7914
1.356647,10.024108,0.1500,0.7914
1.346197,9.978833,0.1500,0.7914
1.337084,9.932868,0.1500,0.7914
1.329269,9.886273,0.1500,0.7914
1.322713,9.838124,0.1500,0.7812
1.317370,9.789350,0.1500,0.7692
1.313196,9.740016,0.1500,0.7622
1.309269,9.690188,0.1500,0.7565
1.306519,9.639935,0.1500,0.7480
1.304890,9.589329,0.1500,0.7407
1.304318,9.537462,0.1500,0.7347
1.304743,9.485276,0.1500,0.7137
1.306096,9.432851,0.1500,0.7034
1.307438,9.380266,0.1500,0.6942
1.309680,9.327606,0.4303,0.6766
1.312744,9.274956,0.4426,0.6473
1.316548,9.222405,0.4430,0.6222
1.321011,9.169060,0.4457,0.5965
1.326044,9.115884,0.4484,0.5768
1.331561,9.062970,0.4488,0.5768
1.337469,9.010417,0.4529,0.5768
1.342802,8.958324,0.4582,0.5768
1.348446,8.905811,0.4582,0.5768
1.354297,8.853850,0.4582,0.5768
1.360250,8.802548,0.4582,0.5768
1.366195,8.751028,0.4684,0.5768
1.371152,8.700269,0.4722,0.5776
1.375986,8.649399,0.4787,0.5818
1.380579,8.599399,0.4822,0.5857
1.384807,8.549399,0.4822,0.5861
1.388545,8.499399,0.4822,0.5861
1.392648,8.449399,0.4949,0.5861
1.396234,8.399399,0.4949,0.5861
1.400268,8.349399,0.4949,0.5861
1.404734,8.299399,0.4822,0.5861
1.409615,8.249399,0.4797,0.5861
1.414025,8.199399,0.4787,0.5857
1.418927,8.149399,0.4684,0.5828
1.424303,8.099399,0.4668,0.5825
1.430131,8.049399,0.4610,0.5812
1.435523,7.999399,0.4497,0.5804
1.440456,7.949399,0.4321,0.5769
1.444904,7.899399,0.4316,0.5768
1.449824,7.849399,0.4171,0.5767
1.455187,7.799399,0.4171,0.5754
1.460095,7.749399,0.4115,0.5753
1.464632,7.699399,0.4091,0.5753
1.469748,7.649399,0.3936,0.5753
1.475408,7.599399,0.3893,0.5726
1.481580,7.549399,0.3823,0.5720
1.487359,7.499399,0.3676,0.5710
1.492823,7.449399,0.3627,0.5703
1.498916,7.399399,0.3557,0.5698
1.505600,7.349399,0.3306,0.5698
1.511965,7.299399,0.2583,0.5698
1.518082,7.249399,0.2191,0.5698
1.524020,7.199399,0.1825,0.5698
1.529847,7.149399,0.1698,0.5698
1.535626,7.099399,0.1533,0.5698
1.541417,7.049399,0.1500,0.5697
1.547279,6.999399,0.1500,0.5697
1.553265,6.949399,0.1500,0.5697
1.561284,6.899399,0.1500,0.5697
1.569536,6.849399,0.1500,0.5697
1.578073,6.799399,0.1500,0.5697
1.586944,6.749399,0.1500,0.5697
1.597067,6.699399,0.1500,0.5610
1.607502,6.649399,0.1500,0.5550
1.618295,6.599399,0.1500,0.5487
1.629485,6.549399,0.1500,0.5420
1.641112,6.499399,0.1500,0.5352
1.653210,6.449399,0.1500,0.5284
1.665811,6.399399,0.1500,0.5216
1.678947,6.349399,0.1500,0.5150
1.692642,6.299399,0.1500,0.5020
1.707907,6.249399,0.1500,0.4860
1.723894,6.199399,0.1500,0.4713
1.741495,6.149399,0.1500,0.4576
1.759747,6.099399,0.1500,0.4521
1.778668,6.048529,0.1500,0.4469
1.798273,5.997770,0.1500,0.4404
1.818576,5.947120,0.1500,0.4344
1.839586,5.896576,0.1500,0.4291
1.861311,5.846136,0.1500,0.4254
1.883754,5.794925,0.1500,0.4224
1.906916,5.743923,0.1500,0.4189
1.930797,5.693125,0.1500,0.4160
1.955393,5.642524,0.1500,0.4127
1.981680,5.592115,0.1500,0.4127
2.008782,5.541023,0.1500,0.4127
2.036688,5.490223,0.1500,0.4127
2.065386,5.439707,0.1500,0.4127
2.094861,5.388595,0.1500,0.4127
2.125093,5.337863,0.1500,0.4127
2.157047,5.287497,0.1500,0.4127
2.189831,5.236618,0.1500,0.4117
2.223421,5.186194,0.1500,0.4117
2.257791,5.136212,0.1500,0.4117
2.292909,5.085788,0.1500,0.4117
2.328745,5.035890,0.1500,0.4117
2.365263,4.986500,0.1500,0.4117
2.402424,4.936731,0.1500,0.4117
2.441173,4.887548,0.1500,0.4014
2.480597,4.838061,0.1500,0.3924
2.520654,4.789232,0.1500,0.3841
2.561297,4.740169,0.1500,0.3768
2.602476,4.691829,0.1500,0.3659
2.645124,4.643319,0.1500,0.3557
2.688318,4.595594,0.1500,0.3469
2.732003,4.548626,0.1500,0.3420
2.776121,4.501516,0.1500,0.3380
2.820612,4.455219,0.1500,0.3345
2.865412,4.408832,0.1500,0.3300
2.911438,4.363306,0.1500,0.3213
2.957756,4.318608,0.1500,0.3176
3.004295,4.273833,0.1500,0.3149
3.050983,4.229930,0.1500,0.3106
3.098730,4.185991,0.1500,0.3070
3.146592,4.142962,0.1500,0.3052
3.194490,4.099932,0.1500,0.3052
3.242344,4.057844,0.1500,0.3052
3.291055,4.015786,0.1500,0.3052
3.339669,3.974696,0.1500,0.3052
3.389086,3.934529,0.1500,0.3052
3.438349,3.894371,0.1500,0.3052
3.487368,3.855158,0.1500,0.3052
3.537037,3.815971,0.1500,0.3071
3.587378,3.777744,0.1500,0.3091
3.637430,3.739557,0.1500,0.3104
3.687097,3.702340,0.1500,0.3111
3.736282,3.665169,0.1500,0.3144
3.785870,3.628972,0.1500,0.3144
3.835874,3.593694,0.1500,0.3144
3.885324,3.558406,0.1500,0.3144
3.934118,3.524035,0.1500,0.3144
3.983133,3.489651,0.1500,0.3144
4.032378,3.456177,0.1502,0.3144
4.081862,3.422679,0.1502,0.3144
4.131594,3.390079,0.1502,0.3133
4.181580,3.357440,0.1500,0.3058
4.231831,3.325679,0.1502,0.2983
4.282354,3.293858,0.1505,0.2917
4.333159,3.262892,0.1538,0.2886
4.383268,3.231840,0.1551,0.2867
4.433558,3.201612,0.1551,0.2820
4.484035,3.171265,0.1544,0.2794
4.534703,3.141708,0.1544,0.2783
4.584585,3.111994,0.1551,0.2772
4.634553,3.082158,0.1582,0.2768
4.684609,3.053102,0.1605,0.2750
4.734758,3.023876,0.1607,0.2736
4.785001,2.995378,0.1639,0.2723
4.835342,2.966655,0.1650,0.2715
4.885782,2.938601,0.1673,0.2710
4.936326,2.910261,0.1798,0.2710
4.986976,2.882528,0.1814,0.2710
5.037735,2.854442,0.1879,0.2710
5.088605,2.826024,0.1907,0.2710
5.138605,2.798162,0.2096,0.2710
5.188605,2.769890,0.2189,0.2706
5.238605,2.743079,0.2208,0.2706
5.288605,2.715892,0.2208,0.2706
5.338605,2.689214,0.2208,0.2706
5.388605,2.662078,0.2208,0.2709
5.438605,2.635365,0.2208,0.2709
5.488605,2.609088,0.2208,0.2709
5.538605,2.582390,0.2208,0.2709
5.588605,2.555281,0.2189,0.2709
5.638605,2.528638,0.2113,0.2706
5.688605,2.501484,0.1868,0.2706
5.738605,2.474806,0.1671,0.2706
