# converted from stack_master/maps/f/global_waypoints.json (global_traj_wpnts_iqp)
# fields_id_unused
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
6.208443880039580876e+01;6.748336381867972911e+00;-1.425662404806872807e+01;-2.072245473840487406e+00;-4.128117480220385160e-01;4.732604115299885450e+00;2.667446501684763049e+00;7.507388408660831125e-01;2.184358776595268559e+00
6.218441374210336647e+01;6.698501087737681381e+00;-1.434329302118945648e+01;-2.112784727295860421e+00;-3.982915012379159569e-01;4.788621652331841894e+00;2.778171461633061945e+00;8.003859932960928347e-01;2.114166542961335438e+00
6.228438868381093130e+01;6.645257902383384874e+00;-1.442790331322787978e+01;-2.151915470229164740e+00;-3.845859443219017404e-01;4.846276136276399527e+00;2.876669136894955070e+00;8.518991079921185428e-01;2.048285058544792481e+00
6.238436362551849612e+01;6.588800231380279371e+00;-1.451040582067599161e+01;-2.189698781086528712e+00;-3.713494676651067916e-01;4.905260650321056737e+00;2.971726260914837603e+00;8.916085160879154703e-01;1.979453226358732998e+00
6.248433856722605384e+01;6.529321394757693575e+00;-1.459075076838525042e+01;-2.226216573794205011e+00;-3.594255466878282235e-01;4.965458525352891783e+00;3.042768263237559445e+00;9.298247400697687848e-01;1.908577333542945675e+00
6.258431350893361866e+01;6.466989094156997631e+00;-1.466891326150636132e+01;-2.261580695743292679e+00;-3.480861911548311927e-01;5.026348528155734741e+00;3.108220880587241552e+00;9.736985199380455702e-01;1.843117599075141833e+00
6.268428845064117638e+01;6.401976176251984008e+00;-1.474485907040813615e+01;-2.295800420391391761e+00;-3.364194194155236683e-01;5.087795979517571787e+00;3.191488958404272935e+00;1.017017361910838025e+00;1.783673351670499008e+00
6.278426339234874121e+01;6.334446699115848567e+00;-1.481857440798664882e+01;-2.328866281326740229e+00;-3.251626675070670713e-01;5.150126772648298434e+00;3.272911962049823931e+00;1.062544218839081012e+00;1.730839971839830405e+00
6.288423833405629892e+01;6.264553124210667789e+00;-1.489005933363275069e+01;-2.360829694357649444e+00;-3.142482879463158740e-01;5.213273840840185080e+00;3.354223122769225185e+00;1.107133902476331810e+00;1.677993608378442136e+00
6.298421327576386375e+01;6.192455517357217332e+00;-1.495930655507595475e+01;-2.391707788955882652e+00;-3.035432361259192136e-01;5.277205762705734493e+00;3.438995375245061048e+00;1.146548251521899653e+00;1.622455812720480894e+00
6.308418821747142147e+01;6.118284243684351864e+00;-1.502633902997009230e+01;-2.421536793525791431e+00;-2.932200194546326633e-01;5.341959133714894392e+00;3.522201439359179620e+00;1.190408769864270910e+00;1.562250950810393668e+00
6.318416315917898629e+01;6.042183768010590761e+00;-1.509116532657798260e+01;-2.450344803920534886e+00;-2.831457550750770547e-01;5.407475488011430187e+00;3.607554098584246471e+00;1.233376967707658478e+00;1.508152991102104989e+00
6.328413810088655111e+01;5.964274096534039060e+00;-1.515381525251690142e+01;-2.478162805602396546e+00;-2.733714763362454780e-01;5.473766635039362782e+00;3.693382147679781458e+00;1.271700530073904156e+00;1.461426605953655145e+00
6.338411304259410883e+01;5.884685903063672008e+00;-1.521430919512799207e+01;-2.505011938555589346e+00;-2.637991987341425371e-01;5.540813343247197764e+00;3.782519583981185374e+00;1.309659413360737323e+00;1.422751667950219678e+00
6.348408798430167366e+01;5.803525843744473001e+00;-1.527268621634509138e+01;-2.530916332219634413e+00;-2.544271868133659020e-01;5.608647506711281316e+00;3.874895373110235131e+00;1.343012931041957847e+00;1.380669744459193993e+00
6.358406292600923138e+01;5.720910574373212043e+00;-1.532897780070174321e+01;-2.555888954343272346e+00;-2.451878176024794853e-01;5.677297925301950876e+00;3.972574532345781062e+00;1.376702891031591047e+00;1.345649812637109033e+00
6.368403786771679620e+01;5.636938045953556298e+00;-1.538322883857565593e+01;-2.579949260706460912e+00;-2.361564568423282773e-01;5.746827607231513646e+00;4.073017248353582254e+00;1.405579563091861495e+00;1.300856489551807327e+00
6.378401280942435392e+01;5.551708554395257345e+00;-1.543548203986732403e+01;-2.603112109435556043e+00;-2.272407675037332320e-01;5.817252519118826903e+00;4.179253990954995501e+00;1.438637415501860639e+00;1.262613217595658366e+00
6.388398775113191874e+01;5.465314958290087510e+00;-1.548578494034787489e+01;-2.625391784601165845e+00;-2.184836790745521562e-01;5.888638910601328824e+00;4.289793155611136832e+00;1.475659007911813703e+00;1.228405396414183670e+00
6.398396269283948357e+01;5.377840129018087723e+00;-1.553419058332037217e+01;-2.646800533958119317e+00;-2.098077376140069783e-01;5.961024396929396119e+00;4.407363547168857032e+00;1.516416456059459961e+00;1.188539285012787383e+00
6.408393763454704128e+01;5.289374441881074418e+00;-1.558074798272067341e+01;-2.667348651658602243e+00;-2.012837901967923226e-01;6.034489513472694355e+00;4.529463410789541733e+00;1.555627564047761702e+00;1.150523332193628123e+00
6.418391257625459900e+01;5.199981999089424711e+00;-1.562551972247507592e+01;-2.687049226507093991e+00;-1.928241029281350938e-01;6.109069435612294541e+00;4.659388136834721195e+00;1.580595175306506395e+00;1.122109094683979125e+00
6.428388751796217093e+01;5.109753215509015511e+00;-1.566855498453858964e+01;-2.705909610811508159e+00;-1.845103032504523677e-01;6.184850320248528099e+00;4.794165686069170818e+00;1.609564544487113835e+00;1.103576217954951089e+00
6.438386245966972865e+01;5.018733267286911826e+00;-1.570992436761464539e+01;-2.723943387936511584e+00;-1.762439764973633138e-01;6.261866044070298010e+00;4.937720325301063085e+00;1.642398564526148297e+00;1.070779910976477955e+00
6.448383740137728637e+01;4.927013307504172879e+00;-1.574967710968441459e+01;-2.741154164665481119e+00;-1.680954511493511216e-01;6.340210008924072937e+00;5.087455086940769533e+00;1.678925912674460896e+00;1.048275364790834496e+00
6.458381234308484409e+01;4.834621193467580902e+00;-1.578788996635448427e+01;-2.757555133409868020e+00;-1.599930349969627685e-01;6.419929828960316165e+00;5.246474994279780368e+00;1.714109224258676623e+00;1.031503550409374581e+00
6.468378728479241602e+01;4.741649836937209095e+00;-1.582461200488753228e+01;-2.773151226367708944e+00;-1.520480997132587220e-01;6.501117678693498547e+00;5.410370752183064624e+00;1.731030513293840389e+00;9.971207270146376089e-01
6.478376222649997374e+01;4.648107498169656182e+00;-1.585992548486080267e+01;-2.787957268582990977e+00;-1.441244675021181587e-01;6.583793289081356193e+00;5.534053967359056969e+00;1.752028325111077978e+00;9.705603540414033947e-01
6.488373716820753145e+01;4.554090882360591230e+00;-1.589387834460382720e+01;-2.801975441656775700e+00;-1.363565588833212106e-01;6.667298367325336983e+00;5.486554563899540327e+00;1.777018608331929483e+00;9.552270552088191202e-01
6.498371210991510338e+01;4.459593218620899080e+00;-1.592655572208961345e+01;-2.815222873747441845e+00;-1.286134319398110348e-01;6.749066858784378731e+00;5.439990723143481866e+00;1.805917991799002920e+00;9.453643865809494562e-01
6.508368705162266110e+01;4.364710388146241016e+00;-1.595800658967827346e+01;-2.827684729337821778e+00;-1.207260063446151943e-01;6.829174838530163605e+00;5.394322345923354689e+00;1.837439168059975314e+00;9.137097225367294406e-01
6.518366199333021882e+01;4.269427603400238525e+00;-1.598831866891839582e+01;-2.839362405099076447e+00;-1.128436260935713475e-01;6.907693037431847038e+00;5.349512130194366222e+00;1.854096644388086190e+00;8.929460154730605170e-01
6.528363693503777654e+01;4.173837124767212359e+00;-1.601754545594451073e+01;-2.850242480559887603e+00;-1.048499714544046113e-01;6.984687353500120821e+00;5.305525304204028458e+00;1.869202608117323638e+00;8.842106570760992490e-01
6.538361187674534847e+01;4.077916208981313240e+00;-1.604577726483116251e+01;-2.860327728686695714e+00;-9.689578454963267140e-02;7.060219301988870377e+00;5.262329391566228587e+00;1.887993250419244040e+00;8.763684368397912650e-01
6.548358681845290619e+01;3.981756287733949851e+00;-1.607306987834206424e+01;-2.869622838890547811e+00;-8.908673249210884160e-02;7.134346412987794928e+00;5.219894003695277007e+00;1.906385506962360088e+00;8.600067939211790691e-01
6.558356176016046390e+01;3.885326191091237114e+00;-1.609951344898826875e+01;-2.878141101077055453e+00;-8.131184618293006705e-02;7.207122583804853377e+00;5.178190655801248710e+00;1.922498072271135339e+00;8.559843139624716546e-01
6.568353670186802162e+01;3.788715899531822640e+00;-1.612516374017099352e+01;-2.885885863015039909e+00;-7.365207639941803719e-02;7.278598392267473294e+00;5.137192603255625656e+00;1.929650004234118477e+00;8.466359429180455587e-01
6.578351164357559355e+01;3.691886747493723586e+00;-1.615011036076260353e+01;-2.892868276052537269e+00;-6.601986362558362464e-02;7.348821376113366277e+00;5.096874695634925345e+00;1.941203949369435522e+00;8.225604957151694263e-01
6.588348658528315127e+01;3.594927963380836200e+00;-1.617440900486422706e+01;-2.899089547639827735e+00;-5.846233510914813220e-02;7.417836282851920870e+00;5.057213246161837539e+00;1.957148471877498075e+00;8.108555576662180853e-01
6.598346152699070899e+01;3.497795119936967456e+00;-1.619814876134982384e+01;-2.904558395290823825e+00;-5.093827333910620064e-02;7.485685293823795661e+00;5.018185914601793307e+00;1.977461171559646402e+00;8.119733781752015433e-01
6.608343646869828092e+01;3.400576148181163383e+00;-1.622138544229240154e+01;-2.909278437174310561e+00;-4.350661484199343232e-02;7.552408225642333939e+00;4.979771601957576621e+00;1.991676358636799593e+00;8.022668593163735373e-01
6.618341141040583864e+01;3.303223271200524724e+00;-1.624420694543430344e+01;-2.913258166109923053e+00;-3.610846890017458538e-02;7.618042711746587869e+00;4.941950355538625494e+00;1.996858882582223327e+00;7.939268595848852916e-01
6.628338635211339636e+01;3.205821925016024476e+00;-1.626666908856706684e+01;-2.916501828450462241e+00;-2.879598811257340005e-02;7.682624366414678718e+00;4.904703283183159179e+00;2.006653468488174941e+00;7.903880268854113211e-01
6.638336129382095407e+01;3.108323085046726941e+00;-1.628885828338539810e+01;-2.919016560244010350e+00;-2.151671623597564698e-02;7.746186933265085450e+00;4.868012475574733600e+00;2.021071696648006899e+00;7.821708918672436450e-01
6.648333623552852600e+01;3.010809108303441839e+00;-1.631083030527175382e+01;-2.920807482922795018e+00;-1.432033623344342553e-02;7.808762420002377524e+00;4.831860935738887974e+00;2.040076890370383200e+00;7.639843945232682731e-01
6.658331117723608372e+01;2.913231766234420039e+00;-1.633266984830963153e+01;-2.921880546769583198e+00;-7.157173138617609759e-03;7.870381220933356126e+00;4.796232514924552603e+00;2.050164627839088372e+00;7.587847746651807945e-01
6.668328611894364144e+01;2.815669468291369437e+00;-1.635443263443730544e+01;-2.922241950586466075e+00;-7.722470475776449430e-05;7.931072228583684769e+00;4.761111854176069080e+00;2.055184736055455819e+00;7.663818675762035237e-01
6.678326106065121337e+01;2.718077326872512245e+00;-1.637620127635131695e+01;-2.921896552172770001e+00;6.971988008851288769e-03;7.990862935577129456e+00;4.726484330990708749e+00;2.065039907551753817e+00;7.502332051185698347e-01
6.688323600235877109e+01;2.620528438438700647e+00;-1.639803157003157352e+01;-2.920851085919412782e+00;1.394252838288921777e-02;8.049779527796106393e+00;4.692336010529998269e+00;2.079725092336596415e+00;7.471607922828007453e-01
6.698321094406632881e+01;2.522983281664347821e+00;-1.642000384411337777e+01;-2.919109193870616181e+00;2.088570285171746296e-02;8.107846969718615071e+00;4.658653600918735371e+00;2.084766964551673762e+00;7.507363569465831388e-01
6.708318588577388653e+01;2.425508763000801871e+00;-1.644217408482483123e+01;-2.916677954108331861e+00;2.775480508068288443e-02;8.165089082719822144e+00;4.625424412218602122e+00;2.091020730868796917e+00;7.361760945966582259e-01
6.718316082748145845e+01;2.328073395341530016e+00;-1.646461994833585152e+01;-2.913559874238119463e+00;3.460087115280668923e-02;8.221528617034614683e+00;4.592636318716381005e+00;2.096669675716014591e+00;7.230281430398833864e-01
6.728313576918901617e+01;2.230736153149195378e+00;-1.648739799090537872e+01;-2.909762486192693842e+00;4.137151483531776447e-02;8.277187317997247717e+00;4.560277724202325800e+00;2.099539467970330975e+00;7.217322830622138197e-01
6.738311071089657389e+01;2.133476879576950758e+00;-1.651058251140986144e+01;-2.905287626309945637e+00;4.812951478842539960e-02;8.332085987104866476e+00;4.528337529954634455e+00;2.107566443308817483e+00;7.104407515871344891e-01
6.748308565260414582e+01;2.036344606473182051e+00;-1.653423120766385424e+01;-2.900141105730527968e+00;5.483256922538977396e-02;8.386244538390716485e+00;-5.839969086803941778e+00;2.120756213657778666e+00;6.961634407166308325e-01
6.758306059431170354e+01;1.939331819925107947e+00;-1.655841491785231412e+01;-2.894323804478661444e+00;6.151142471525027078e-02;8.316333105379666080e+00;-7.658215176269943747e+00;2.137332373570034694e+00;6.955495001546122547e-01
6.768303553601926126e+01;1.842477567821010798e+00;-1.658319258134766017e+01;-2.887846858251112536e+00;6.806479815344501638e-02;8.223754439911903802e+00;-7.319984656595364569e+00;2.143096769187923467e+00;6.882502325880118788e-01
6.778301047772681898e+01;1.745789478155744368e+00;-1.660862999310371535e+01;-2.880713788427270217e+00;7.459671400990258716e-02;8.134279747419808970e+00;-7.007324444411265674e+00;2.154167029847463333e+00;6.741551515832532315e-01
6.788298541943439091e+01;1.649294258250869394e+00;-1.663478745328860242e+01;-2.872938182662513995e+00;8.095446462602017001e-02;8.047694906218298527e+00;-6.706460219833367375e+00;2.160844336520305831e+00;6.739960925598609265e-01
6.798296036114194862e+01;1.553017835623851539e+00;-1.666172395498788106e+01;-2.864525962725653407e+00;8.732798089166429745e-02;7.963946092515202579e+00;-6.419294652102182752e+00;2.169552670878841294e+00;6.604850581243185692e-01
6.808293530284950634e+01;1.456972219394019996e+00;-1.668950227904153394e+01;-2.855477838483164277e+00;9.367311493432831093e-02;7.882949964777973939e+00;-6.141059858705895991e+00;2.183672860901512358e+00;6.460210738840613809e-01
6.818291024455706406e+01;1.361203282888385768e+00;-1.671817518498942690e+01;-2.845794669344693162e+00;1.000512207305500612e-01;7.804677824510091178e+00;-5.871713762290678318e+00;2.191737454939770569e+00;6.459341470270263397e-01
6.828288518626463599e+01;1.265709361063356297e+00;-1.674780977108396840e+01;-2.835471396836955371e+00;1.064502689443960481e-01;7.729097454566248082e+00;-5.609442824919762316e+00;2.203904858736613903e+00;6.403825865977165188e-01
6.838286012797219371e+01;1.170557194084442365e+00;-1.677845223953401899e+01;-2.824508206551277212e+00;1.128874495439640135e-01;7.656196185007016375e+00;-5.356246468030500196e+00;2.221165294073415897e+00;6.317449465046566237e-01
6.848283506967975143e+01;1.075731568865164522e+00;-1.681017510327142617e+01;-2.812899553594903956e+00;1.193162910327688897e-01;7.585931661074377885e+00;-5.107497460655570087e+00;2.225138486637098900e+00;6.134666591117475809e-01
6.858281001138732336e+01;9.813214579745470623e-01;-1.684301632274507554e+01;-2.800648755555823044e+00;1.258028242435367816e-01;7.518318671397843822e+00;-4.864448736914142479e+00;2.232987902006639658e+00;5.978099606047502235e-01
6.868278495309488108e+01;8.872991156045204608e-01;-1.687705421407715889e+01;-2.787744159518379838e+00;1.323128902686765973e-01;7.453352915759769104e+00;-4.624770408903258634e+00;2.246512713796392724e+00;5.974118473794994832e-01
6.878275989480243879e+01;7.937708638617653190e-01;-1.691231943276571670e+01;-2.774191061357940136e+00;1.388746872320230918e-01;7.391058610428060227e+00;-4.386183544259110612e+00;2.265662747743359517e+00;5.814373593496143799e-01
6.888273483650999651e+01;7.007027635002968102e-01;-1.694889499131380717e+01;-2.759972632595841802e+00;1.455163069219689298e-01;7.331488968447737342e+00;-4.147721343952167850e+00;2.286392559687822956e+00;5.732282368047200150e-01
6.898270977821756844e+01;6.082176577499076586e-01;-1.698680384558887724e+01;-2.745091926086965728e+00;1.522420952442323228e-01;7.274709210360859934e+00;-3.910891815589755183e+00;2.296542576695946192e+00;5.509487506899640730e-01
6.908268471992512616e+01;5.162771683310746207e-01;-1.702613440149170998e+01;-2.729529977305789501e+00;1.590096658179380729e-01;7.220762545100955165e+00;-3.672191547332219752e+00;2.310814569253798911e+00;5.329569990048209638e-01
6.918265966163268388e+01;4.250195485502015202e-01;-1.706690101114232050e+01;-2.713295193471497058e+00;1.658691971911051000e-01;7.169739009264268326e+00;-3.427548616488077737e+00;2.324585162792278226e+00;5.090289229234249424e-01
6.928263460334025581e+01;3.344040516619097847e-01;-1.710919710887203138e+01;-2.696358232764671570e+00;1.728816429617238692e-01;7.121784854564145562e+00;-3.179204543280309991e+00;2.344175403543133474e+00;4.894469654463894925e-01
6.938260954504781353e+01;2.445806206529573257e-01;-1.715302988871048129e+01;-2.678724449144027631e+00;1.799853752949449881e-01;7.077014761671586385e+00;-2.926768857243336353e+00;2.361773092417263520e+00;4.881797201457033220e-01
6.948258448675537124e+01;1.555144335835027536e-01;-1.719849532344248644e+01;-2.660367422151819206e+00;1.871673908496863381e-01;7.035547657796707988e+00;-2.665691461152063457e+00;2.379332891773162650e+00;4.719859822704456920e-01
6.958255942846292896e+01;6.735982800759827971e-02;-1.724559519042324496e+01;-2.641297236423706174e+00;1.944944857433717755e-01;6.997565730184370558e+00;-2.382309150759589489e+00;2.396527952148730822e+00;4.584133979376804335e-01
6.968253437017050089e+01;-1.990554254440677837e-02;-1.729442481234125850e+01;-2.621463123613894552e+00;2.022113354009686670e-01;6.963446252488599164e+00;-2.090826129385991550e+00;2.410503411535683149e+00;4.503286809612076502e-01
6.978250931187805861e+01;-1.061238039287428214e-01;-1.734498385134113363e+01;-2.600861933094805067e+00;2.099998015057932821e-01;6.933363056301430127e+00;-1.795698186772471505e+00;2.421343158150718100e+00;4.344712302650672320e-01
6.988248425358561633e+01;-1.913000906486272412e-01;-1.739736525761339081e+01;-2.579476739162027243e+00;2.177365680664306857e-01;6.907421633821958729e+00;-1.480826909737929853e+00;2.438311338772431558e+00;4.109266628961910639e-01
6.998245919529318826e+01;-2.752798551245163594e-01;-1.745156495608797442e+01;-2.557321649288414989e+00;2.257126407484316422e-01;6.885955450003399037e+00;-1.122470681279170934e+00;2.461334257044334617e+00;4.034057249327673844e-01
7.008243413700074598e+01;-3.580470753305990406e-01;-1.750766802830349178e+01;-2.534320899695704732e+00;2.343613001705447951e-01;6.869639333878660992e+00;-7.710478434367608047e-01;2.490327835063729012e+00;3.836177956750221330e-01
7.018240907870830370e+01;-4.394506007650644253e-01;-1.756567589278243346e+01;-2.510464046590103138e+00;2.425878489106922109e-01;6.858408973746768389e+00;-4.701712692682792349e-01;2.512013200598153251e+00;3.616376188838595351e-01
7.028238402041586141e+01;-5.194509135439441261e-01;-1.762565983210031106e+01;-2.485865001842905819e+00;2.494752174414129053e-01;6.851551865139376751e+00;-2.203521125254009061e-01;2.525476454910710267e+00;3.593583407806554275e-01
7.038235896212343334e+01;-5.978923803846408758e-01;-1.768759000765799172e+01;-2.460597819757500027e+00;2.550326204493600923e-01;6.848335825694088719e+00;-1.811663785215830436e-01;2.536853098574160637e+00;3.488029659261329130e-01
7.048233390383099106e+01;-6.747475572381440578e-01;-1.775150898788387011e+01;-2.435045800924171999e+00;2.560629333848470912e-01;6.845690570367682248e+00;-1.811663785216185985e-01;2.554599793914136718e+00;3.447360350052255384e-01
7.058230884553854878e+01;-7.499345672061012991e-01;-1.781736632748557980e+01;-2.409475029763961995e+00;2.534971504781756702e-01;6.843044292488312585e+00;-5.160209694829016869e-02;2.564601542852325000e+00;3.513297916868145521e-01
7.068228378724610650e+01;-8.234316860614325773e-01;-1.788510277117548597e+01;-2.384599132071052008e+00;2.442658867504601539e-01;6.842290358914044468e+00;3.832328270576212392e-01;2.573139694821264367e+00;3.554017972195576691e-01
7.078225872895367843e+01;-8.952829944693556641e-01;-1.795464248732147539e+01;-2.360655256539289315e+00;2.337222246206454579e-01;6.847887609677827392e+00;8.586490510923703301e-01;2.538899311197316155e+00;3.718515591154188393e-01
7.088223367066123615e+01;-9.654668440806479790e-01;-1.802581595367583844e+01;-2.337950732793946163e+00;2.206126618709649545e-01;6.860411903992320148e+00;1.434863190862665450e+00;2.501472690614451988e+00;3.921135540136113096e-01
7.098220861236879387e+01;-1.034087646418499595e+00;-1.809854546396929820e+01;-2.316534461955300994e+00;2.076711767093568084e-01;6.881290011340109203e+00;1.983267322692366275e+00;2.457013747354269029e+00;3.892107942311620050e-01
7.108218355407636579e+01;-1.101161276485564944e+00;-1.817265889934396128e+01;-2.296432751063936184e+00;1.945387174844802336e-01;6.910043870347174710e+00;2.526439398997676999e+00;2.413166981807624012e+00;4.016580079488236144e-01
7.118215849578392351e+01;-1.166799256121240358e+00;-1.824808396550188760e+01;-2.277633394402567291e+00;1.815157503121848093e-01;6.946500381732336749e+00;3.054621638788676652e+00;2.374513091487163940e+00;4.331163267448590037e-01
7.128213343749148123e+01;-1.231041718162328547e+00;-1.832466878098740537e+01;-2.260133166653698567e+00;1.686468159040664938e-01;6.990324655833989986e+00;3.570231730775073498e+00;2.331212331280613448e+00;4.628664785719068808e-01
7.138210837919903895e+01;-1.294001060834274464e+00;-1.840234727966286954e+01;-2.243907731946279682e+00;1.558755363380084913e-01;7.041200622926036878e+00;4.080261534877036134e+00;2.288389664115623834e+00;4.847375409133078961e-01
7.148208332090661088e+01;-1.355727038816261887e+00;-1.848097814944185302e+01;-2.228963976438360639e+00;1.431250772108540181e-01;7.098898085653573276e+00;4.592488038645806014e+00;2.250658787493642787e+00;4.945289825002628370e-01
7.158205826261416860e+01;-1.416335079462873070e+00;-1.856050204253604008e+01;-2.215285726806621724e+00;1.304737231229842198e-01;7.163282870193561358e+00;5.106685214289280239e+00;2.218149218858282978e+00;5.064754401604218970e-01
7.168203320432172632e+01;-1.475888474145520712e+00;-1.864079342090521507e+01;-2.202873243955082216e+00;1.178736592323688104e-01;7.234203659812415310e+00;5.162661776854446494e+00;2.185012302439511611e+00;5.290087189973923243e-01
7.178200814602929825e+01;-1.534502906633552044e+00;-1.872179682516357957e+01;-2.191714324223173804e+00;1.053196400686270684e-01;7.305201996662187724e+00;5.121922864167364864e+00;2.146973730886888365e+00;5.520486749818993566e-01
7.188198308773685596e+01;-1.592251291686925807e+00;-1.880339901215373288e+01;-2.181813249780493180e+00;9.277710951219525493e-02;7.374964684090947742e+00;5.081855006318346746e+00;2.112237926178289982e+00;5.805875462312993784e-01
7.198195802944441368e+01;-1.649250113687142250e+00;-1.888554757794002015e+01;-2.173161730796880242e+00;8.024648681983856391e-02;7.443535477690327085e+00;5.042435036967217954e+00;2.075992831335228939e+00;5.953182333198854259e-01
7.208193297115197140e+01;-1.705579851707667904e+00;-1.896813879888740217e+01;-2.165768042784430136e+00;6.768011272236575115e-02;7.510955645282725968e+00;5.003641095335076727e+00;2.039194460588026114e+00;6.157891902620549196e-01
7.218190791285954333e+01;-1.761356214621340399e+00;-1.905111948163864355e+01;-2.159624705362565678e+00;5.527746672527005661e-02;7.577264160570615914e+00;4.965452524963732017e+00;1.999980859381414566e+00;6.407657545732801108e-01
7.228188285456710105e+01;-1.816667158620634215e+00;-1.913439839710462209e+01;-2.154708696319647565e+00;4.307398343215438491e-02;7.642497877823566377e+00;4.927849782367749398e+00;1.965602967703358850e+00;6.550110616604681857e-01
7.238185779627465877e+01;-1.871623633501450668e+00;-1.921792190835225256e+01;-2.151009760740267396e+00;3.096068360745340281e-02;7.706691689824457292e+00;4.890814354422042598e+00;1.927615260115535856e+00;6.833307031508001339e-01
7.248183273798221649e+01;-1.926317948698946569e+00;-1.930161014232862371e+01;-2.148514129037822684e+00;1.896629643268127330e-02;7.769878670994869729e+00;-4.217730594739939498e+00;1.893948108335930192e+00;7.137683869619546595e-01
7.258180767968978842e+01;-1.980856349159852314e+00;-1.938540634263005202e+01;-2.147218005992002077e+00;6.933622541362981749e-03;7.715418317971247220e+00;-1.181731546916000397e+01;1.865219993305731183e+00;7.424103826262467010e-01
7.268178262139734613e+01;-2.035335290274622899e+00;-1.946923815420573689e+01;-2.147130015220100496e+00;-5.175696774932609864e-03;7.560741297713345688e+00;-1.126171766782685957e+01;1.827830925885536972e+00;7.687849037690663856e-01
7.278175756310490385e+01;-2.089857378086311890e+00;-1.955304138381379531e+01;-2.148253701351469758e+00;-1.731040756938530614e-02;7.410332640051468189e+00;-1.064764578406862050e+01;1.790384121110868199e+00;7.866771198200039894e-01
7.288173250481247578e+01;-2.144525846143699788e+00;-1.963675224785662010e+01;-2.150592761539237507e+00;-2.948634924841339947e-02;7.265262163407586904e+00;-1.007904114134048790e+01;1.751893224043956865e+00;8.164592112458742834e-01
7.298170744652003350e+01;-2.199437792121220703e+00;-1.972029686479879373e+01;-2.154151033434239082e+00;-4.170327360672675815e-02;7.125217975746054755e+00;-9.551751668549606222e+00;1.718086148831633686e+00;8.362365896966137413e-01
7.308168238822759122e+01;-2.254701860310801553e+00;-1.980361814544239607e+01;-2.158933560714451083e+00;-5.397441814030974616e-02;6.989911270492500606e+00;-9.062002649459559578e+00;1.688788193097168655e+00;8.675518910838057041e-01
7.318165732993514894e+01;-2.310409240846016843e+00;-1.988663169889287019e+01;-2.164945719873418994e+00;-6.631408187213734540e-02;6.859075243507041009e+00;-8.606284104182897465e+00;1.653418903668833151e+00;9.024138199468560995e-01
7.328163227164272087e+01;-2.366672285663865782e+00;-1.996928352434159493e+01;-2.172196519166851303e+00;-7.873917994427168110e-02;6.732465201753529804e+00;-8.182370224852400398e+00;1.607542407655855987e+00;9.351734906770208244e-01
7.338160721335027858e+01;-2.423576435472086565e+00;-2.005147850592596726e+01;-2.180692731208019985e+00;-9.124572991771512376e-02;6.609842942181277436e+00;-7.787483954087036864e+00;1.565990521744166086e+00;9.777994226316769621e-01
7.348158215505783630e+01;-2.481236464862614621e+00;-2.013316274849414356e+01;-2.190445041742139942e+00;-1.038474226640375836e-01;6.490987383409928313e+00;-7.419493789208544854e+00;1.528988837109866328e+00;1.017177124588051429e+00
7.358155709676540823e+01;-2.539732011225096286e+00;-2.021423073160410766e+01;-2.201460776384906559e+00;-1.165491025894607041e-01;6.375687436930642882e+00;-7.075987149829988887e+00;1.480843039441431142e+00;1.058524230955474321e+00
7.368153203847296595e+01;-2.599177769361332047e+00;-2.029462439243367200e+01;-2.213753726006487454e+00;-1.293677989955133723e-01;6.263748676932997306e+00;-6.755362394199153186e+00;1.435690029369842469e+00;1.093319091471083970e+00
7.378150698018052367e+01;-2.659648212556561919e+00;-2.037422902441599604e+01;-2.227332236546421207e+00;-1.423058976870819337e-01;6.154982824072939174e+00;-6.455425726849219892e+00;1.395053432183576581e+00;1.130953163326882116e+00
7.388148192188808139e+01;-2.721254671369350397e+00;-2.045297738679586175e+01;-2.242213212837453895e+00;-1.553856973891876159e-01;6.049219118461031108e+00;-6.175101745076642779e+00;1.359209335869608903e+00;1.168336262995833597e+00
7.398145686359565332e+01;-2.784067422220830146e+00;-2.053074720293062683e+01;-2.258406559427726279e+00;-1.686048471569650264e-01;5.946288007585045499e+00;-5.912311601817719975e+00;1.309500949651632995e+00;1.208560555384778690e+00
7.408143180530321104e+01;-2.848190448926227081e+00;-2.060745697180363223e+01;-2.275931857107717171e+00;-1.819925070302658709e-01;5.846039262069015585e+00;-5.666128122243915044e+00;1.263975668658719576e+00;1.249150705409598050e+00
7.418140674701076875e+01;-2.913690649244158326e+00;-2.068297813756450765e+01;-2.294801648314985787e+00;-1.955502180349827090e-01;5.748324399004866692e+00;-5.434707009520128196e+00;1.211821040391124704e+00;1.292243470160521435e+00
7.428138168871834068e+01;-2.980660400160445533e+00;-2.075721050391462796e+01;-2.315038833003572272e+00;-2.093101013939691057e-01;5.653013741646631729e+00;-5.217721500401712120e+00;1.162087199019684158e+00;1.343079995204362387e+00
7.438135663042589840e+01;-3.049164535806583309e+00;-2.083002063093687894e+01;-2.336659348196034269e+00;-2.232627444094727465e-01;5.559971363015081991e+00;-5.012711720499324564e+00;1.117183438164477405e+00;1.390070927852721239e+00
